"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_name","gene_source","gene_biotype","transcript_id","transcript_name","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","tag","Orthogroup"
"146","WBGene00023670","X",14997110,14997833,724,"-","WormBase","gene",NA,NA,"1","CBG00239","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005004"
"147","WBGene00023671","X",15005086,15013838,8753,"+","WormBase","gene",NA,NA,"1","Cbr-trk-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0009013"
"148","WBGene00023672","X",15014025,15014770,746,"+","WormBase","gene",NA,NA,"1","Cbr-dylt-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013274"
"149","WBGene00023673","X",15014835,15019247,4413,"-","WormBase","gene",NA,NA,"1","Cbr-acs-22","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008979"
"150","WBGene00023674","X",15031877,15032125,249,"+","WormBase","gene",NA,NA,"1","CBG00244","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020720"
"151","WBGene00023675","X",15038515,15038763,249,"+","WormBase","gene",NA,NA,"1","CBG00245","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020720"
"152","WBGene00023676","X",15040803,15042567,1765,"+","WormBase","gene",NA,NA,"1","Cbr-nlp-14","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008964"
"153","WBGene00023677","X",15047456,15053457,6002,"-","WormBase","gene",NA,NA,"1","Cbr-cyn-8","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002600"
"154","WBGene00023678","X",15053733,15061273,7541,"-","WormBase","gene",NA,NA,"1","Cbr-ensh-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003995"
"155","WBGene00023679","X",15066977,15072745,5769,"-","WormBase","gene",NA,NA,"1","CBG00250","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004598"
"156","WBGene00023681","X",15090230,15092977,2748,"-","WormBase","gene",NA,NA,"1","CBG00253","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011875"
"157","WBGene00023682","X",15098812,15099011,200,"-","WormBase","gene",NA,NA,"1","CBG00255","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001194"
"158","WBGene00023683","X",15102344,15103557,1214,"-","WormBase","gene",NA,NA,"1","CBG00256","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013595"
"159","WBGene00023684","X",15106310,15108069,1760,"-","WormBase","gene",NA,NA,"1","Cbr-gst-42","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000620"
"160","WBGene00023685","X",15112507,15114411,1905,"+","WormBase","gene",NA,NA,"1","CBG00258","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016129"
"161","WBGene00023686","X",15130426,15135876,5451,"-","WormBase","gene",NA,NA,"1","CBG00261","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007343"
"162","WBGene00023688","X",15144885,15155643,10759,"+","WormBase","gene",NA,NA,"1","CBG00263","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0006788"
"163","WBGene00023689","X",15158088,15166956,8869,"+","WormBase","gene",NA,NA,"1","Cbr-lact-7","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0006553"
"164","WBGene00023690","X",15163955,15166943,2989,"-","WormBase","gene",NA,NA,"1","Cbr-ttx-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0006156"
"165","WBGene00023691","X",15206038,15208922,2885,"-","WormBase","gene",NA,NA,"1","CBG00271","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012093"
"166","WBGene00023692","X",15219829,15225386,5558,"+","WormBase","gene",NA,NA,"1","Cbr-rsd-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003823"
"167","WBGene00023693","X",15225968,15226141,174,"-","WormBase","gene",NA,NA,"1","CBG00275","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","WBGene00023694","X",15228766,15230009,1244,"-","WormBase","gene",NA,NA,"1","CBG00276","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0017072"
"169","WBGene00023695","X",15231632,15233856,2225,"+","WormBase","gene",NA,NA,"1","CBG00277","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000128"
"170","WBGene00023697","I",614093,614934,842,"+","WormBase","gene",NA,NA,"1","CBG00280","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001745"
"171","WBGene00023698","I",607936,611304,3369,"-","WormBase","gene",NA,NA,"1","Cbr-del-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002786"
"172","WBGene00023699","I",590559,592893,2335,"-","WormBase","gene",NA,NA,"1","CBG00285","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012738"
"173","WBGene00023700","I",585102,588915,3814,"+","WormBase","gene",NA,NA,"1","CBG00286","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","WBGene00023701","I",570060,583874,13815,"+","WormBase","gene",NA,NA,"1","CBG00288","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000531"
"175","WBGene00023702","I",560120,563259,3140,"+","WormBase","gene",NA,NA,"1","CBG00290","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018344"
"176","WBGene00023703","I",558118,559179,1062,"+","WormBase","gene",NA,NA,"1","CBG00291","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005309"
"177","WBGene00023704","I",554314,557720,3407,"-","WormBase","gene",NA,NA,"1","CBG00292","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005310"
"178","WBGene00023705","I",546948,552985,6038,"-","WormBase","gene",NA,NA,"1","CBG00293","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","WBGene00023706","I",547370,549189,1820,"+","WormBase","gene",NA,NA,"1","Cbr-bckd-1B","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005311"
"180","WBGene00023708","I",530313,545733,15421,"-","WormBase","gene",NA,NA,"1","CBG00297","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000531"
"181","WBGene00023710","I",505603,510022,4420,"-","WormBase","gene",NA,NA,"1","Cbr-lsy-22","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005308"
"182","WBGene00023711","I",501770,505556,3787,"+","WormBase","gene",NA,NA,"1","CBG00301","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003577"
"183","WBGene00023712","I",499961,500621,661,"-","WormBase","gene",NA,NA,"1","CBG00302","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005307"
"184","WBGene00023713","I",497041,499733,2693,"+","WormBase","gene",NA,NA,"1","Cbr-gld-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002783"
"185","WBGene00023714","I",495470,496356,887,"+","WormBase","gene",NA,NA,"1","CBG00304","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005305"
"186","WBGene00023715","I",475396,495168,19773,"+","WormBase","gene",NA,NA,"1","Cbr-rlbp-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001458"
"187","WBGene00023716","I",479161,488797,9637,"-","WormBase","gene",NA,NA,"1","Cbr-lron-9","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005304"
"188","WBGene00023718","I",468704,473599,4896,"+","WormBase","gene",NA,NA,"1","CBG00308","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001836"
"189","WBGene00023719","I",459668,465477,5810,"+","WormBase","gene",NA,NA,"1","CBG00309","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010589"
"190","WBGene00023720","I",457140,459127,1988,"-","WormBase","gene",NA,NA,"1","CBG00310","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005303"
"191","WBGene00023722","I",444252,447471,3220,"-","WormBase","gene",NA,NA,"1","CBG00313","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020721"
"192","WBGene00023723","I",441351,444249,2899,"-","WormBase","gene",NA,NA,"1","CBG00314","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000629"
"193","WBGene00023724","I",440011,441228,1218,"-","WormBase","gene",NA,NA,"1","CBG00315","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000629"
"194","WBGene00023725","I",438180,439465,1286,"-","WormBase","gene",NA,NA,"1","CBG00316","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000629"
"195","WBGene00023726","I",434167,436062,1896,"-","WormBase","gene",NA,NA,"1","CBG00317","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000629"
"196","WBGene00023727","I",426999,431278,4280,"+","WormBase","gene",NA,NA,"1","Cbr-del-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005302"
"197","WBGene00023728","I",615010,619895,4886,"-","WormBase","gene",NA,NA,"1","CBG00320","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018345"
"198","WBGene00023729","I",620999,640478,19480,"+","WormBase","gene",NA,NA,"1","Cbr-ego-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000434"
"199","WBGene00023730","I",640746,653432,12687,"+","WormBase","gene",NA,NA,"1","CBG00322","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000531"
"200","WBGene00023731","IV",1233,4878,3646,"+","WormBase","gene",NA,NA,"1","Cbr-srv-16.2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000137"
"201","WBGene00023733","IV",5062,6855,1794,"-","WormBase","gene",NA,NA,"1","CBG00325","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001548"
"202","WBGene00023734","IV",10959,14642,3684,"+","WormBase","gene",NA,NA,"1","CBG00326","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001730"
"203","WBGene00023735","IV",26628,27883,1256,"+","WormBase","gene",NA,NA,"1","CBG00329","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013272"
"204","WBGene00023737","IV",31393,31692,300,"+","WormBase","gene",NA,NA,"1","CBG00331","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000129"
"205","WBGene00023739","IV",32286,35198,2913,"-","WormBase","gene",NA,NA,"1","CBG00333","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014738"
"206","WBGene00023740","IV",35501,38678,3178,"-","WormBase","gene",NA,NA,"1","CBG00334","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008999"
"207","WBGene00023741","IV",38731,41034,2304,"+","WormBase","gene",NA,NA,"1","Cbr-arf-6","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011990"
"208","WBGene00023742","IV",41037,55205,14169,"+","WormBase","gene",NA,NA,"1","Cbr-rad-54.B","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002208"
"209","WBGene00023743","IV",44953,46968,2016,"-","WormBase","gene",NA,NA,"1","CBG00337","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000002"
"210","WBGene00023744","IV",55543,64198,8656,"+","WormBase","gene",NA,NA,"1","Cbr-rom-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003310"
"211","WBGene00023745","IV",64539,67992,3454,"-","WormBase","gene",NA,NA,"1","Cbr-sea-1.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010399"
"212","WBGene00023746","IV",70089,72569,2481,"+","WormBase","gene",NA,NA,"1","CBG00341","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000996"
"213","WBGene00023747","IV",73331,75821,2491,"+","WormBase","gene",NA,NA,"1","CBG00342","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000702"
"214","WBGene00023748","IV",81780,84330,2551,"+","WormBase","gene",NA,NA,"1","CBG00344","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000702"
"215","WBGene00023749","IV",86606,96624,10019,"-","WormBase","gene",NA,NA,"1","Cbr-gcy-25","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0009000"
"216","WBGene00023750","IV",97795,100754,2960,"-","WormBase","gene",NA,NA,"1","Cbr-lgc-19","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000162"
"217","WBGene00023751","IV",102352,105433,3082,"+","WormBase","gene",NA,NA,"1","CBG00349","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000096"
"218","WBGene00023752","IV",111806,115516,3711,"-","WormBase","gene",NA,NA,"1","CBG00350","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000096"
"219","WBGene00023753","IV",122484,123991,1508,"-","WormBase","gene",NA,NA,"1","CBG00352","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000751"
"220","WBGene00023755","IV",127468,130678,3211,"-","WormBase","gene",NA,NA,"1","Cbr-str-250","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014116"
"221","WBGene00023756","IV",132984,145287,12304,"-","WormBase","gene",NA,NA,"1","CBG00355","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008991"
"222","WBGene00023757","IV",139826,140674,849,"+","WormBase","gene",NA,NA,"1","Cbr-col-138","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008990"
"223","WBGene00023759","IV",157476,159102,1627,"-","WormBase","gene",NA,NA,"1","Cbr-flp-17","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008993"
"224","WBGene00023760","IV",162848,169147,6300,"-","WormBase","gene",NA,NA,"1","Cbr-cnnm-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008992"
"225","WBGene00023761","IV",176849,177883,1035,"+","WormBase","gene",NA,NA,"1","CBG00361","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014827"
"226","WBGene00023762","IV",177988,182182,4195,"-","WormBase","gene",NA,NA,"1","Cbr-npr-32","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003309"
"227","WBGene00023763","IV",199353,202441,3089,"+","WormBase","gene",NA,NA,"1","CBG00364","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002207"
"228","WBGene00023764","IV",205335,208139,2805,"-","WormBase","gene",NA,NA,"1","Cbr-mboa-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008996"
"229","WBGene00023765","IV",208670,213168,4499,"+","WormBase","gene",NA,NA,"1","CBG00366","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002526"
"230","WBGene00023767","IV",223921,228203,4283,"-","WormBase","gene",NA,NA,"1","CBG00368","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003308"
"231","WBGene00023769","IV",228246,229621,1376,"-","WormBase","gene",NA,NA,"1","CBG00370","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0008994"
"232","WBGene00023770","IV",233820,236245,2426,"-","WormBase","gene",NA,NA,"1","CBG00373","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002878"
"233","WBGene00023771","IV",236913,240190,3278,"+","WormBase","gene",NA,NA,"1","CBG00374","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003090"
"234","WBGene00023772","IV",240560,251141,10582,"+","WormBase","gene",NA,NA,"1","Cbr-ifta-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003821"
"235","WBGene00023773","IV",243688,251139,7452,"-","WormBase","gene",NA,NA,"1","CBG00376","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001649"
"236","WBGene00023774","IV",255093,258751,3659,"+","WormBase","gene",NA,NA,"1","Cbr-slc-17.4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000888"
"237","WBGene00023775","IV",260655,264913,4259,"+","WormBase","gene",NA,NA,"1","Cbr-zipt-7.1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010863"
"238","WBGene00023776","IV",265044,268731,3688,"+","WormBase","gene",NA,NA,"1","Cbr-nra-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001189"
"239","WBGene00023777","IV",280781,290773,9993,"+","WormBase","gene",NA,NA,"1","Cbr-npr-26","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005498"
"240","WBGene00023778","IV",290760,291612,853,"-","WormBase","gene",NA,NA,"1","Cbr-sod-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014828"
"241","WBGene00023779","IV",292199,292438,240,"+","WormBase","gene",NA,NA,"1","CBG00384","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001178"
"242","WBGene00023780","IV",292763,293497,735,"-","WormBase","gene",NA,NA,"1","CBG00385","WormBase","lincRNA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","WBGene00023781","IV",295478,295717,240,"+","WormBase","gene",NA,NA,"1","CBG00386","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001178"
"244","WBGene00023782","IV",297857,300748,2892,"+","WormBase","gene",NA,NA,"1","Cbr-pmp-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005497"
"245","WBGene00023783","IV",302465,304497,2033,"+","WormBase","gene",NA,NA,"1","CBG00388","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005499"
"246","WBGene00023784","IV",308561,309733,1173,"-","WormBase","gene",NA,NA,"1","CBG00389","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000023"
"247","WBGene00023785","IV",318599,320959,2361,"-","WormBase","gene",NA,NA,"1","CBG00392","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003775"
"248","WBGene00023786","IV",322483,323427,945,"+","WormBase","gene",NA,NA,"1","CBG00393","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005838"
"249","WBGene00023787","IV",323825,324807,983,"-","WormBase","gene",NA,NA,"1","Cbr-clec-197","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005839"
"250","WBGene00023788","IV",325220,327870,2651,"+","WormBase","gene",NA,NA,"1","Cbr-clec-198","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000413"
"251","WBGene00023790","IV",333221,338768,5548,"+","WormBase","gene",NA,NA,"1","Cbr-clec-199","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000413"
"252","WBGene00023791","IV",339380,347102,7723,"+","WormBase","gene",NA,NA,"1","CBG00399","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000413"
"253","WBGene00023792","IV",347722,349303,1582,"-","WormBase","gene",NA,NA,"1","Cbr-zipt-17","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005489"
"254","WBGene00023793","IV",350307,352606,2300,"+","WormBase","gene",NA,NA,"1","Cbr-trh-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005490"
"255","WBGene00023794","IV",353569,363309,9741,"+","WormBase","gene",NA,NA,"1","CBG00402","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005494"
"256","WBGene00023795","IV",364074,366464,2391,"+","WormBase","gene",NA,NA,"1","Cbr-haf-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010650"
"257","WBGene00023796","IV",366465,367210,746,"-","WormBase","gene",NA,NA,"1","CBG00404","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005493"
"258","WBGene00023797","IV",367606,369225,1620,"+","WormBase","gene",NA,NA,"1","Cbr-dlat-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005492"
"259","WBGene00023798","IV",369313,370062,750,"+","WormBase","gene",NA,NA,"1","CBG00406","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005491"
"260","WBGene00023799","IV",370230,372665,2436,"+","WormBase","gene",NA,NA,"1","CBG00407","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010649"
"261","WBGene00023800","IV",372666,373558,893,"-","WormBase","gene",NA,NA,"1","CBG00408","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005495"
"262","WBGene00023801","IV",376502,378990,2489,"+","WormBase","gene",NA,NA,"1","CBG00409","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005496"
"263","WBGene00023802","IV",379757,380190,434,"+","WormBase","gene",NA,NA,"1","CBG00410","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000023"
"264","WBGene00023803","IV",381307,381939,633,"-","WormBase","gene",NA,NA,"1","CBG00412","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010799"
"265","WBGene00023804","IV",384617,386309,1693,"+","WormBase","gene",NA,NA,"1","Cbr-lact-6","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002358"
"266","WBGene00023805","IV",386876,389512,2637,"+","WormBase","gene",NA,NA,"1","Cbr-cogc-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012767"
"267","WBGene00023806","IV",389605,393144,3540,"+","WormBase","gene",NA,NA,"1","Cbr-ufl-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002817"
"268","WBGene00023807","IV",393398,393944,547,"+","WormBase","gene",NA,NA,"1","CBG00417","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005483"
"269","WBGene00023808","IV",394521,398659,4139,"+","WormBase","gene",NA,NA,"1","Cbr-itsn-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003628"
"270","WBGene00023809","IV",399918,401059,1142,"+","WormBase","gene",NA,NA,"1","Cbr-uaf-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005484"
"271","WBGene00023810","IV",401357,402557,1201,"+","WormBase","gene",NA,NA,"1","Cbr-cyn-13","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010646"
"272","WBGene00023811","IV",402668,405811,3144,"+","WormBase","gene",NA,NA,"1","Cbr-sfa-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010647"
"273","WBGene00023812","IV",405898,407095,1198,"+","WormBase","gene",NA,NA,"1","CBG00422","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003629"
"274","WBGene00023813","IV",407035,408470,1436,"+","WormBase","gene",NA,NA,"1","Cbr-bca-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005485"
"275","WBGene00023814","IV",408504,410671,2168,"+","WormBase","gene",NA,NA,"1","CBG00425","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002815"
"276","WBGene00023815","IV",410603,411580,978,"-","WormBase","gene",NA,NA,"1","CBG00426","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014263"
"277","WBGene00023816","IV",411643,412303,661,"-","WormBase","gene",NA,NA,"1","Cbr-snr-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001823"
"278","WBGene00023817","IV",412736,416256,3521,"+","WormBase","gene",NA,NA,"1","Cbr-snx-13","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003625"
"279","WBGene00023818","IV",416818,418703,1886,"+","WormBase","gene",NA,NA,"1","CBG00429","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014218"
"280","WBGene00023819","IV",419368,422236,2869,"+","WormBase","gene",NA,NA,"1","Cbr-nas-6","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010645"
"281","WBGene00023820","IV",424869,427554,2686,"+","WormBase","gene",NA,NA,"1","CBG00431","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010648"
"282","WBGene00023821","IV",429153,430684,1532,"-","WormBase","gene",NA,NA,"1","CBG00433","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001175"
"283","WBGene00023822","IV",431784,434039,2256,"-","WormBase","gene",NA,NA,"1","Cbr-gba-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002814"
"284","WBGene00023823","IV",434976,435652,677,"+","WormBase","gene",NA,NA,"1","CBG00435","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003626"
"285","WBGene00023824","IV",437964,439303,1340,"+","WormBase","gene",NA,NA,"1","CBG00436","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005480"
"286","WBGene00023825","IV",439434,440563,1130,"+","WormBase","gene",NA,NA,"1","CBG00437","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002073"
"287","WBGene00023826","IV",442014,443100,1087,"+","WormBase","gene",NA,NA,"1","Cbr-elo-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003627"
"288","WBGene00023827","IV",443195,444125,931,"+","WormBase","gene",NA,NA,"1","CBG00439","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013828"
