"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"163","FL83_00163","scaffold_0",787603,788923,1321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000809"
"164","FL83_00164","scaffold_0",791261,793513,2253,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001966"
"165","FL83_00165","scaffold_0",793960,794811,852,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014908"
"166","FL83_00166","scaffold_0",795378,800373,4996,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008673"
"167","FL83_00167","scaffold_0",800753,802095,1343,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008674"
"168","FL83_00168","scaffold_0",802701,804881,2181,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008675"
"169","FL83_00169","scaffold_0",804926,807506,2581,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004512"
"170","FL83_00170","scaffold_0",808489,811198,2710,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011861"
"171","FL83_00171","scaffold_0",811786,813429,1644,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000828"
"172","FL83_00172","scaffold_0",816680,823594,6915,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008676"
"173","FL83_00173","scaffold_0",828742,830274,1533,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008677"
"174","FL83_00174","scaffold_0",843694,846233,2540,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008678"
"175","FL83_00175","scaffold_0",847146,848540,1395,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008679"
"176","FL83_00176","scaffold_0",848747,849850,1104,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008680"
"177","FL83_00177","scaffold_0",850170,851403,1234,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008681"
"178","FL83_00178","scaffold_0",856737,858920,2184,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008682"
"179","FL83_00179","scaffold_0",859114,860025,912,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011862"
"180","FL83_00180","scaffold_0",859262,860373,1112,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"181","FL83_00181","scaffold_0",861958,862837,880,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002581"
"182","FL83_00182","scaffold_0",863637,865043,1407,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011863"
"183","FL83_00183","scaffold_0",866124,866921,798,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008683"
"184","FL83_00184","scaffold_0",872085,872906,822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013226"
"185","FL83_00185","scaffold_0",873862,875720,1859,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011864"
"186","FL83_00186","scaffold_0",877956,878807,852,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014093"
"187","FL83_00187","scaffold_0",879054,880782,1729,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022435"
"188","FL83_00188","scaffold_0",883353,884466,1114,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019160"
"189","FL83_00189","scaffold_0",886086,886623,538,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022456"
"190","FL83_00190","scaffold_0",887660,888449,790,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013227"
"191","FL83_00191","scaffold_0",890093,892353,2261,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008684"
"192","FL83_00192","scaffold_0",906590,907742,1153,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000544"
"193","FL83_00193","scaffold_0",909725,910379,655,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019173"
"194","FL83_00194","scaffold_0",914632,915863,1232,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"195","FL83_00195","scaffold_0",917613,918652,1040,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"196","FL83_00196","scaffold_0",921448,922718,1271,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000544"
"197","FL83_00197","scaffold_0",923933,928984,5052,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008685"
"198","FL83_00198","scaffold_0",931135,932943,1809,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011865"
"199","FL83_00199","scaffold_0",933191,934692,1502,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008686"
"200","FL83_00200","scaffold_0",939505,939993,489,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016420"
"201","FL83_00201","scaffold_0",943227,946168,2942,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008653"
"202","FL83_00202","scaffold_0",947218,950529,3312,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000741"
"203","FL83_00203","scaffold_0",952625,955504,2880,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008652"
"204","FL83_00204","scaffold_0",959006,960005,1000,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008651"
"205","FL83_00205","scaffold_0",960292,963092,2801,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008650"
"206","FL83_00206","scaffold_0",970107,970877,771,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"207","FL83_00207","scaffold_0",973456,981647,8192,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008649"
"208","FL83_00208","scaffold_0",982188,986027,3840,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011857"
"209","FL83_00209","scaffold_0",986592,988404,1813,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008648"
"210","FL83_00210","scaffold_0",993215,994992,1778,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008647"
"211","FL83_00211","scaffold_0",995763,996820,1058,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014092"
"212","FL83_00212","scaffold_0",997505,1006282,8778,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008646"
"213","FL83_00213","scaffold_0",1008864,1012463,3600,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008645"
"214","FL83_00214","scaffold_0",1013292,1013989,698,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"215","FL83_00215","scaffold_0",1017327,1019160,1834,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008644"
"216","FL83_00216","scaffold_0",1020841,1023064,2224,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022640"
"217","FL83_00217","scaffold_0",1022503,1030216,7714,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003257"
"218","FL83_00218","scaffold_0",1034235,1040219,5985,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008643"
"219","FL83_00219","scaffold_0",1040621,1044073,3453,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008642"
"220","FL83_00220","scaffold_0",1045127,1047514,2388,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004505"
"221","FL83_00221","scaffold_0",1048340,1049986,1647,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001232"
"222","FL83_00222","scaffold_0",1052455,1052905,451,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022697"
"223","FL83_00223","scaffold_0",1057245,1058762,1518,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"224","FL83_00224","scaffold_0",1061131,1061442,312,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"225","FL83_00225","scaffold_0",1064955,1065296,342,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022706"
"226","FL83_00226","scaffold_0",1067373,1068011,639,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"227","FL83_00227","scaffold_0",1076677,1077070,394,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"228","FL83_00228","scaffold_0",1080668,1082130,1463,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001420"
"229","FL83_00229","scaffold_0",1088892,1091995,3104,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008641"
"230","FL83_00230","scaffold_0",1092255,1098210,5956,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008640"
"231","FL83_00231","scaffold_0",1100214,1101111,898,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011856"
"232","FL83_00232","scaffold_0",1103309,1109301,5993,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003256"
"233","FL83_00233","scaffold_0",1109956,1112044,2089,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008639"
"234","FL83_00234","scaffold_0",1112065,1112704,640,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008638"
"235","FL83_00235","scaffold_0",1113108,1117694,4587,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008637"
"236","FL83_00236","scaffold_0",1128697,1129240,544,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008636"
"237","FL83_00237","scaffold_0",1130245,1133816,3572,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001965"
"238","FL83_00238","scaffold_0",1138509,1139503,995,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014852"
"239","FL83_00239","scaffold_0",1140543,1143040,2498,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004504"
"240","FL83_00240","scaffold_0",1144492,1150221,5730,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011855"
"241","FL83_00241","scaffold_0",1150864,1152682,1819,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014091"
"242","FL83_00242","scaffold_0",1153152,1153847,696,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014090"
"243","FL83_00243","scaffold_0",1154287,1154601,315,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022794"
"244","FL83_00244","scaffold_0",1156217,1157121,905,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013225"
"245","FL83_00245","scaffold_0",1158992,1160968,1977,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008635"
"246","FL83_00246","scaffold_0",1161428,1163588,2161,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004503"
"247","FL83_00247","scaffold_0",1165811,1166981,1171,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008634"
"248","FL83_00248","scaffold_0",1167781,1169677,1897,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008633"
"249","FL83_00249","scaffold_0",1171083,1174980,3898,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008632"
"250","FL83_00250","scaffold_0",1181157,1181716,560,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"251","FL83_00251","scaffold_0",1187082,1190965,3884,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008631"
"252","FL83_00252","scaffold_0",1192158,1192679,522,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008630"
"253","FL83_00253","scaffold_0",1195339,1197115,1777,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003255"
"254","FL83_00254","scaffold_0",1202075,1203667,1593,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"255","FL83_00255","scaffold_0",1209936,1213285,3350,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008629"
"256","FL83_00256","scaffold_0",1213873,1215145,1273,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011854"
"257","FL83_00257","scaffold_0",1215308,1217364,2057,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008628"
"258","FL83_00258","scaffold_0",1217802,1218757,956,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008627"
"259","FL83_00259","scaffold_0",1223505,1229508,6004,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002576"
"260","FL83_00261","scaffold_0",1234331,1235510,1180,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"261","FL83_00262","scaffold_0",1238020,1238586,567,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"262","FL83_00263","scaffold_0",1244406,1254255,9850,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"inx","OG0004502"
"263","FL83_00264","scaffold_0",1255354,1257805,2452,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003254"
"264","FL83_00265","scaffold_0",1259238,1261649,2412,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008626"
"265","FL83_00266","scaffold_0",1264349,1265979,1631,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008625"
"266","FL83_00267","scaffold_0",1266850,1270291,3442,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013224"
"267","FL83_00268","scaffold_0",1271286,1273354,2069,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008624"
"268","FL83_00269","scaffold_0",1273361,1278894,5534,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008623"
"269","FL83_00270","scaffold_0",1288727,1288974,248,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008622"
"270","FL83_00271","scaffold_0",1289366,1291436,2071,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008621"
"271","FL83_00272","scaffold_0",1292317,1292906,590,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011853"
"272","FL83_00273","scaffold_0",1294229,1300558,6330,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004501"
"273","FL83_00274","scaffold_0",1303753,1310190,6438,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004500"
"274","FL83_00275","scaffold_0",1307441,1307790,350,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"275","FL83_00276","scaffold_0",1310823,1311193,371,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013638"
"276","FL83_00277","scaffold_0",1313039,1313641,603,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016975"
"277","FL83_00278","scaffold_0",1315206,1319966,4761,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000117"
"278","FL83_00279","scaffold_0",1326649,1328502,1854,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000117"
"279","FL83_00280","scaffold_0",1329085,1330459,1375,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001993"
"280","FL83_00281","scaffold_0",1330818,1336639,5822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008620"
"281","FL83_00282","scaffold_0",1342488,1344535,2048,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011851"
"282","FL83_00283","scaffold_0",1346867,1347771,905,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001013"
"283","FL83_00284","scaffold_0",1349704,1353666,3963,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008619"
"284","FL83_00285","scaffold_0",1354661,1359260,4600,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019305"
"285","FL83_00286","scaffold_0",1361451,1367562,6112,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016538"
"286","FL83_00287","scaffold_0",1368119,1368704,586,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015604"
"287","FL83_00288","scaffold_0",1369137,1370762,1626,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008618"
"288","FL83_00289","scaffold_0",1371689,1374129,2441,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011850"
"289","FL83_00290","scaffold_0",1374352,1375923,1572,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004499"
"290","FL83_00292","scaffold_0",1390670,1392845,2176,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008617"
"291","FL83_00293","scaffold_0",1398595,1400217,1623,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008616"
"292","FL83_00294","scaffold_0",1401227,1403940,2714,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008615"
"293","FL83_00295","scaffold_0",1403981,1406383,2403,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002575"
"294","FL83_00296","scaffold_0",1407051,1408056,1006,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011849"
"295","FL83_00297","scaffold_0",1415852,1421504,5653,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008614"
"296","FL83_00298","scaffold_0",1425006,1433731,8726,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011848"
"297","FL83_00299","scaffold_0",1437264,1438603,1340,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008613"
"298","FL83_00300","scaffold_0",1446418,1448856,2439,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011847"
"299","FL83_00301","scaffold_0",1449468,1453958,4491,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004498"
"300","FL83_00302","scaffold_0",1454764,1459560,4797,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001526"
"301","FL83_00303","scaffold_0",1460894,1463105,2212,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013222"
"302","FL83_00304","scaffold_0",1463524,1471113,7590,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008612"
"303","FL83_00305","scaffold_0",1469093,1469602,510,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022846"
"304","FL83_00306","scaffold_0",1472482,1474189,1708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004497"
"305","FL83_00307","scaffold_0",1474346,1476014,1669,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011845"
"306","FL83_00308","scaffold_0",1476137,1477321,1185,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008611"
"307","FL83_00309","scaffold_0",1480119,1484975,4857,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008610"
"308","FL83_00310","scaffold_0",1486346,1487808,1463,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019308"
"309","FL83_00311","scaffold_0",1488373,1492125,3753,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008609"
"310","FL83_00312","scaffold_0",1492406,1493767,1362,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008608"
"311","FL83_00313","scaffold_0",1496883,1502545,5663,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008607"
"312","FL83_00314","scaffold_0",1502344,1504696,2353,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"313","FL83_00315","scaffold_0",1506241,1506871,631,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022848"
"314","FL83_00316","scaffold_0",1508046,1511440,3395,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008606"
