"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"150","Csp11.Scaffold171.g655","Scaffold171",119505,121705,2201,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002207"
"151","Csp11.Scaffold171.g656","Scaffold171",121927,123846,1920,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008996"
"152","Csp11.Scaffold171.g657","Scaffold171",124307,127620,3314,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002526"
"153","Csp11.Scaffold171.g658","Scaffold171",127887,129531,1645,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008995"
"154","Csp11.Scaffold171.g659","Scaffold171",129885,131130,1246,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003308"
"155","Csp11.Scaffold171.g660","Scaffold171",131949,133022,1074,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008994"
"156","Csp11.Scaffold171.g661","Scaffold171",133235,133743,509,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013271"
"157","Csp11.Scaffold171.g662","Scaffold171",134353,136010,1658,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003090"
"158","Csp11.Scaffold172.g663","Scaffold172",697,918,222,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"159","Csp11.Scaffold183.g664","Scaffold183",402,984,583,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"160","Csp11.Scaffold189.g665","Scaffold189",861,1010,150,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0023300"
"161","Csp11.Scaffold19.g85","Scaffold19",1,756,756,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016767"
"162","Csp11.Scaffold19.g86","Scaffold19",2655,2873,219,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"163","Csp11.Scaffold191.g666","Scaffold191",339,795,457,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"164","Csp11.Scaffold193.g667","Scaffold193",513,865,353,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002918"
"165","Csp11.Scaffold194.g668","Scaffold194",1,690,690,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001904"
"166","Csp11.Scaffold2.g3","Scaffold2",1,533,533,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003910"
"167","Csp11.Scaffold20.g87","Scaffold20",1,1003,1003,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001834"
"168","Csp11.Scaffold200.g669","Scaffold200",975,1310,336,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"169","Csp11.Scaffold207.g670","Scaffold207",490,714,225,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001184"
"170","Csp11.Scaffold21.g88","Scaffold21",28,917,890,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024242"
"171","Csp11.Scaffold211.g671","Scaffold211",248,496,249,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"172","Csp11.Scaffold214.g672","Scaffold214",219,542,324,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012873"
"173","Csp11.Scaffold217.g673","Scaffold217",64,1430,1367,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"174","Csp11.Scaffold219.g674","Scaffold219",1,1100,1100,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"175","Csp11.Scaffold22.g89","Scaffold22",577,1156,580,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024243"
"176","Csp11.Scaffold228.g675","Scaffold228",1,1117,1117,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003232"
"177","Csp11.Scaffold229.g676","Scaffold229",1,1385,1385,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"178","Csp11.Scaffold23.g100","Scaffold23",25684,26960,1277,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001999"
"179","Csp11.Scaffold23.g101","Scaffold23",27272,28724,1453,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001999"
"180","Csp11.Scaffold23.g102","Scaffold23",28943,32519,3577,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012244"
"181","Csp11.Scaffold23.g103","Scaffold23",32775,34811,2037,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001112"
"182","Csp11.Scaffold23.g104","Scaffold23",35734,37011,1278,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009721"
"183","Csp11.Scaffold23.g105","Scaffold23",37659,39300,1642,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009720"
"184","Csp11.Scaffold23.g106","Scaffold23",39806,40419,614,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"185","Csp11.Scaffold23.g107","Scaffold23",40655,41863,1209,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004821"
"186","Csp11.Scaffold23.g108","Scaffold23",42058,43199,1142,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012243"
"187","Csp11.Scaffold23.g109","Scaffold23",43410,44335,926,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004820"
"188","Csp11.Scaffold23.g110","Scaffold23",44612,46872,2261,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004819"
"189","Csp11.Scaffold23.g111","Scaffold23",47199,47906,708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009719"
"190","Csp11.Scaffold23.g112","Scaffold23",48146,49537,1392,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013371"
"191","Csp11.Scaffold23.g113","Scaffold23",50096,52412,2317,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009718"
"192","Csp11.Scaffold23.g114","Scaffold23",53063,54190,1128,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009717"
"193","Csp11.Scaffold23.g115","Scaffold23",54691,55052,362,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012242"
"194","Csp11.Scaffold23.g116","Scaffold23",55241,57138,1898,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004818"
"195","Csp11.Scaffold23.g117","Scaffold23",57421,59083,1663,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004817"
"196","Csp11.Scaffold23.g118","Scaffold23",59373,62717,3345,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001831"
"197","Csp11.Scaffold23.g119","Scaffold23",63356,63963,608,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003376"
"198","Csp11.Scaffold23.g120","Scaffold23",64149,64630,482,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017225"
"199","Csp11.Scaffold23.g121","Scaffold23",65151,67122,1972,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009716"
"200","Csp11.Scaffold23.g90","Scaffold23",2763,4277,1515,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009692"
"201","Csp11.Scaffold23.g91","Scaffold23",4426,5529,1104,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009693"
"202","Csp11.Scaffold23.g92","Scaffold23",5713,6074,362,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009694"
"203","Csp11.Scaffold23.g93","Scaffold23",6497,7748,1252,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009695"
"204","Csp11.Scaffold23.g94","Scaffold23",9141,10180,1040,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004812"
"205","Csp11.Scaffold23.g95","Scaffold23",10858,11547,690,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"206","Csp11.Scaffold23.g96","Scaffold23",16005,17403,1399,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009724"
"207","Csp11.Scaffold23.g97","Scaffold23",17574,19438,1865,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009723"
"208","Csp11.Scaffold23.g98","Scaffold23",19730,24075,4346,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009722"
"209","Csp11.Scaffold23.g99","Scaffold23",24432,25461,1030,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012245"
"210","Csp11.Scaffold230.g677","Scaffold230",1,1099,1099,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"211","Csp11.Scaffold231.g678","Scaffold231",478,650,173,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"212","Csp11.Scaffold235.g679","Scaffold235",1,1549,1549,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"213","Csp11.Scaffold236.g680","Scaffold236",1,960,960,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"214","Csp11.Scaffold24.g122","Scaffold24",227,1066,840,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024244"
"215","Csp11.Scaffold240.g681","Scaffold240",1,270,270,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"216","Csp11.Scaffold240.g682","Scaffold240",384,1462,1079,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"217","Csp11.Scaffold242.g683","Scaffold242",237,452,216,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"218","Csp11.Scaffold243.g684","Scaffold243",1,1121,1121,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"219","Csp11.Scaffold244.g685","Scaffold244",37,1134,1098,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004107"
"220","Csp11.Scaffold246.g686","Scaffold246",1,922,922,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"221","Csp11.Scaffold247.g687","Scaffold247",25,936,912,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"222","Csp11.Scaffold248.g688","Scaffold248",1,1130,1130,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"223","Csp11.Scaffold249.g689","Scaffold249",1,1137,1137,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"224","Csp11.Scaffold250.g690","Scaffold250",1,718,718,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"225","Csp11.Scaffold252.g691","Scaffold252",1,1059,1059,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"226","Csp11.Scaffold253.g692","Scaffold253",14,634,621,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004941"
"227","Csp11.Scaffold253.g693","Scaffold253",724,1107,384,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"228","Csp11.Scaffold254.g694","Scaffold254",19,461,443,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"229","Csp11.Scaffold255.g695","Scaffold255",75,722,648,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"230","Csp11.Scaffold255.g696","Scaffold255",926,1266,341,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"231","Csp11.Scaffold256.g697","Scaffold256",6,1066,1061,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"232","Csp11.Scaffold257.g698","Scaffold257",1,904,904,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"233","Csp11.Scaffold258.g699","Scaffold258",1,1057,1057,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"234","Csp11.Scaffold259.g700","Scaffold259",1,1193,1193,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"235","Csp11.Scaffold261.g701","Scaffold261",220,1014,795,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"236","Csp11.Scaffold263.g702","Scaffold263",1,900,900,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"237","Csp11.Scaffold265.g703","Scaffold265",89,484,396,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"238","Csp11.Scaffold265.g704","Scaffold265",571,1001,431,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"239","Csp11.Scaffold267.g705","Scaffold267",1,1141,1141,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"240","Csp11.Scaffold268.g706","Scaffold268",98,1010,913,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"241","Csp11.Scaffold269.g707","Scaffold269",1,1011,1011,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"242","Csp11.Scaffold27.g123","Scaffold27",193,1185,993,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"243","Csp11.Scaffold270.g708","Scaffold270",200,1150,951,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"244","Csp11.Scaffold271.g709","Scaffold271",1,1156,1156,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"245","Csp11.Scaffold272.g710","Scaffold272",1,1119,1119,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"246","Csp11.Scaffold273.g711","Scaffold273",62,886,825,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"247","Csp11.Scaffold274.g712","Scaffold274",1,1056,1056,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"248","Csp11.Scaffold275.g713","Scaffold275",1,1083,1083,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"249","Csp11.Scaffold277.g714","Scaffold277",2071,2951,881,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024242"
"250","Csp11.Scaffold280.g715","Scaffold280",734,1137,404,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"251","Csp11.Scaffold282.g716","Scaffold282",685,1036,352,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"252","Csp11.Scaffold282.g717","Scaffold282",2089,4097,2009,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002545"
"253","Csp11.Scaffold282.g718","Scaffold282",4963,5880,918,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001187"
"254","Csp11.Scaffold282.g719","Scaffold282",7209,8155,947,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"255","Csp11.Scaffold282.g720","Scaffold282",10410,12787,2378,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001098"
"256","Csp11.Scaffold282.g721","Scaffold282",13794,17366,3573,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000786"
"257","Csp11.Scaffold282.g722","Scaffold282",17830,18360,531,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000798"
"258","Csp11.Scaffold282.g723","Scaffold282",18585,19275,691,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000786"
"259","Csp11.Scaffold282.g724","Scaffold282",19848,21015,1168,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013067"
"260","Csp11.Scaffold282.g725","Scaffold282",22946,23473,528,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013994"
"261","Csp11.Scaffold282.g726","Scaffold282",24519,26808,2290,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004169"
"262","Csp11.Scaffold282.g727","Scaffold282",27032,27659,628,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003825"
"263","Csp11.Scaffold282.g728","Scaffold282",28180,28531,352,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007370"
"264","Csp11.Scaffold282.g729","Scaffold282",28691,30388,1698,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007369"
"265","Csp11.Scaffold282.g730","Scaffold282",31322,32675,1354,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011378"
"266","Csp11.Scaffold282.g731","Scaffold282",33424,35590,2167,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007368"
"267","Csp11.Scaffold282.g732","Scaffold282",36508,38982,2475,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007367"
"268","Csp11.Scaffold282.g733","Scaffold282",42969,46008,3040,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007366"
"269","Csp11.Scaffold282.g734","Scaffold282",46791,51612,4822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007365"
"270","Csp11.Scaffold282.g735","Scaffold282",51949,52563,615,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011377"
"271","Csp11.Scaffold282.g736","Scaffold282",52772,55378,2607,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004168"
"272","Csp11.Scaffold283.g737","Scaffold283",60,2694,2635,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000867"
"273","Csp11.Scaffold284.g738","Scaffold284",1,1598,1598,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001604"
"274","Csp11.Scaffold285.g739","Scaffold285",19,1065,1047,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002995"
"275","Csp11.Scaffold287.g740","Scaffold287",265,891,627,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001179"
"276","Csp11.Scaffold29.g124","Scaffold29",140,835,696,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004662"
"277","Csp11.Scaffold290.g741","Scaffold290",1,3605,3605,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000040"
"278","Csp11.Scaffold290.g742","Scaffold290",6398,7612,1215,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005035"
"279","Csp11.Scaffold290.g743","Scaffold290",8690,10538,1849,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000857"
"280","Csp11.Scaffold290.g744","Scaffold290",11265,12955,1691,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000857"
"281","Csp11.Scaffold290.g745","Scaffold290",13634,14236,603,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"282","Csp11.Scaffold290.g746","Scaffold290",14989,15486,498,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"283","Csp11.Scaffold290.g747","Scaffold290",15942,16915,974,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001092"
"284","Csp11.Scaffold290.g748","Scaffold290",17163,18309,1147,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001092"
"285","Csp11.Scaffold290.g749","Scaffold290",18511,19657,1147,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001092"
"286","Csp11.Scaffold290.g750","Scaffold290",21307,22512,1206,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004587"
"287","Csp11.Scaffold290.g751","Scaffold290",26868,28286,1419,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000642"
"288","Csp11.Scaffold290.g752","Scaffold290",29097,29898,802,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009746"
"289","Csp11.Scaffold290.g753","Scaffold290",30352,30836,485,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000637"
"290","Csp11.Scaffold290.g754","Scaffold290",31229,31557,329,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000637"
"291","Csp11.Scaffold290.g755","Scaffold290",31993,32701,709,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"292","Csp11.Scaffold290.g756","Scaffold290",32948,33621,674,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"293","Csp11.Scaffold290.g757","Scaffold290",34531,34939,409,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"294","Csp11.Scaffold290.g758","Scaffold290",36170,37120,951,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001697"
"295","Csp11.Scaffold290.g759","Scaffold290",38324,38656,333,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000228"
"296","Csp11.Scaffold290.g760","Scaffold290",40622,41561,940,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001697"
"297","Csp11.Scaffold290.g761","Scaffold290",43038,46241,3204,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001471"
"298","Csp11.Scaffold290.g762","Scaffold290",43756,44126,371,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012690"
"299","Csp11.Scaffold290.g763","Scaffold290",47579,47800,222,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012690"
